longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income
17,26;0;75,58;Нет;Бесплатный;Auto;91;Мужской;Одинокий;2;61766,7
17,26;0;75,58;Нет;Бесплатный;Auto;91;Мужской;Одинокий;2;61766,7
17,27;0;20,34;Да;Бесплатный;CC;83;Мужской;Одинокий;2;58580,6
17,27;0;20,34;Да;Бесплатный;CC;83;Мужской;Одинокий;2;58580,6
17,27;0;20,34;Да;Бесплатный;CC;83;Мужской;Одинокий;2;58580,6
17,28;0;8,99;Нет;Бесплатный;CC;24;Женский;Женат;1;33065
17,28;0;8,99;Нет;Бесплатный;CC;24;Женский;Женат;1;33065
17,28;0;8,99;Нет;Бесплатный;CC;24;Женский;Женат;1;33065
17,31;0;53,61;Да;Бесплатный;CC;65;Женский;Женат;2;58148,7
17,31;0;53,61;Да;Бесплатный;CC;65;Женский;Женат;2;58148,7
17,31;0;53,61;Да;Бесплатный;CC;65;Женский;Женат;2;58148,7
17,34;0;9,32;Да;Бюджетный;CH;44;Женский;Одинокий;2;17689,2
17,34;0;9,32;Да;Бюджетный;CH;44;Женский;Одинокий;2;17689,2
17,34;0;9,32;Да;Бюджетный;CH;44;Женский;Одинокий;2;17689,2
17,35;0;95,97;Да;Бюджетный;CC;93;Женский;Женат;1;20013,2
17,35;0;95,97;Да;Бюджетный;CC;93;Женский;Женат;1;20013,2
17,35;0;95,97;Да;Бюджетный;CC;93;Женский;Женат;1;20013,2
17,38;0;90,58;Да;Бесплатный;CH;31;Мужской;Одинокий;0;6165,64
17,38;0;90,58;Да;Бесплатный;CH;31;Мужской;Одинокий;0;6165,64
17,38;0;90,58;Да;Бесплатный;CH;31;Мужской;Одинокий;0;6165,64
17,38;6,21;51,18;Нет;Бесплатный;CC;90;Женский;Женат;1;56722,8
17,38;6,21;51,18;Нет;Бесплатный;CC;90;Женский;Женат;1;56722,8
17,38;6,21;51,18;Нет;Бесплатный;CC;90;Женский;Женат;1;56722,8
17,39;0;41,49;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;12160,7
17,39;0;41,49;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;12160,7
17,39;0;41,49;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;12160,7
17,41;0;6,32;Нет;Бесплатный;CC;20;Женский;Одинокий;2;43046,4
17,41;0;6,32;Нет;Бесплатный;CC;20;Женский;Одинокий;2;43046,4
17,41;0;6,32;Нет;Бесплатный;CC;20;Женский;Одинокий;2;43046,4
17,41;0;28,13;Нет;Бюджетный;CC;62;Мужской;Женат;0;50676
17,41;0;28,13;Нет;Бюджетный;CC;62;Мужской;Женат;0;50676
17,41;0;28,13;Нет;Бюджетный;CC;62;Мужской;Женат;0;50676
17,42;0;31,48;Нет;Бюджетный;CH;41;Мужской;Женат;0;63985
17,42;0;31,48;Нет;Бюджетный;CH;41;Мужской;Женат;0;63985
17,42;0;31,48;Нет;Бюджетный;CH;41;Мужской;Женат;0;63985
17,44;0;28,42;Нет;Бесплатный;CC;55;Женский;Женат;0;67720,2
17,44;0;28,42;Нет;Бесплатный;CC;55;Женский;Женат;0;67720,2
17,44;0;28,42;Нет;Бесплатный;CC;55;Женский;Женат;0;67720,2
17,45;4,94;49,92;Нет;Бесплатный;Auto;39;Женский;Женат;2;47902
17,45;4,94;49,92;Нет;Бесплатный;Auto;39;Женский;Женат;2;47902
17,45;4,94;49,92;Нет;Бесплатный;Auto;39;Женский;Женат;2;47902
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2
17,47;0;63,65;Да;Бесплатный;CC;41;Женский;Женат;1;43563,4
17,47;0;63,65;Да;Бесплатный;CC;41;Женский;Женат;1;43563,4
17,47;0;63,65;Да;Бесплатный;CC;41;Женский;Женат;1;43563,4
17,48;0;24,21;Нет;Бюджетный;CC;84;Женский;Одинокий;0;95056,9
17,48;0;24,21;Нет;Бюджетный;CC;84;Женский;Одинокий;0;95056,9
17,48;0;24,21;Нет;Бюджетный;CC;84;Женский;Одинокий;0;95056,9
17,48;0;23,77;Нет;Бюджетный;CC;49;Женский;Женат;1;97841,7
17,48;0;23,77;Нет;Бюджетный;CC;49;Женский;Женат;1;97841,7
17,48;0;23,77;Нет;Бюджетный;CC;49;Женский;Женат;1;97841,7
17,49;0;39,62;Да;Бюджетный;CC;36;Женский;Женат;2;47639,1
17,49;0;39,62;Да;Бюджетный;CC;36;Женский;Женат;2;47639,1
17,49;0;39,62;Да;Бюджетный;CC;36;Женский;Женат;2;47639,1
17,52;0;47,51;Нет;Бюджетный;CH;43;Мужской;Одинокий;2;57976,7
17,52;0;47,51;Нет;Бюджетный;CH;43;Мужской;Одинокий;2;57976,7
17,52;0;47,51;Нет;Бюджетный;CH;43;Мужской;Одинокий;2;57976,7
17,62;0;71,03;Нет;Бесплатный;CC;28;Мужской;Одинокий;2;88063,2
17,62;0;71,03;Нет;Бесплатный;CC;28;Мужской;Одинокий;2;88063,2
17,62;0;71,03;Нет;Бесплатный;CC;28;Мужской;Одинокий;2;88063,2
17,62;6,41;116,81;Нет;Бесплатный;CC;32;Женский;Женат;2;18913,2
17,62;6,41;116,81;Нет;Бесплатный;CC;32;Женский;Женат;2;18913,2
17,62;6,41;116,81;Нет;Бесплатный;CC;32;Женский;Женат;2;18913,2
17,66;0;23,42;Нет;Бесплатный;CH;28;Женский;Одинокий;1;4972,89
17,66;0;23,42;Нет;Бесплатный;CH;28;Женский;Одинокий;1;4972,89
17,66;0;23,42;Нет;Бесплатный;CH;28;Женский;Одинокий;1;4972,89
17,66;0;71,07;Нет;Бесплатный;CC;53;Женский;Одинокий;0;95584,5
17,66;0;71,07;Нет;Бесплатный;CC;53;Женский;Одинокий;0;95584,5
17,66;0;71,07;Нет;Бесплатный;CC;53;Женский;Одинокий;0;95584,5
17,71;8,32;17,18;Нет;Бюджетный;CC;73;Женский;Женат;1;84601,4
17,71;8,32;17,18;Нет;Бюджетный;CC;73;Женский;Женат;1;84601,4
17,71;8,32;17,18;Нет;Бюджетный;CC;73;Женский;Женат;1;84601,4
17,73;0;5,43;Нет;Бюджетный;CC;45;Женский;Женат;0;41947,8
17,73;0;5,43;Нет;Бюджетный;CC;45;Женский;Женат;0;41947,8
17,73;0;5,43;Нет;Бюджетный;CC;45;Женский;Женат;0;41947,8
17,79;0;9,55;Нет;Бесплатный;CC;96;Мужской;Одинокий;2;29835,9
17,79;0;9,55;Нет;Бесплатный;CC;96;Мужской;Одинокий;2;29835,9
17,79;0;9,55;Нет;Бесплатный;CC;96;Мужской;Одинокий;2;29835,9
17,79;0;15,66;Нет;Бюджетный;CC;45;Мужской;Женат;1;39378,9
17,79;0;15,66;Нет;Бюджетный;CC;45;Мужской;Женат;1;39378,9
17,79;0;15,66;Нет;Бюджетный;CC;45;Мужской;Женат;1;39378,9
17,8;0;12,56;Нет;Бесплатный;CC;58;Женский;Женат;2;29597,1
17,8;0;12,56;Нет;Бесплатный;CC;58;Женский;Женат;2;29597,1
17,8;0;12,56;Нет;Бесплатный;CC;58;Женский;Женат;2;29597,1
17,84;9,49;89,77;Нет;Бюджетный;CC;70;Женский;Одинокий;0;58384,3
17,84;9,49;89,77;Нет;Бюджетный;CC;70;Женский;Одинокий;0;58384,3
17,84;9,49;89,77;Нет;Бюджетный;CC;70;Женский;Одинокий;0;58384,3
17,85;8,8;12,61;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;63769,7
17,85;8,8;12,61;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;63769,7
17,85;8,8;12,61;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;63769,7
17,88;0;76,32;Нет;Бесплатный;CC;93;Мужской;Одинокий;0;93302,9
17,88;0;76,32;Нет;Бесплатный;CC;93;Мужской;Одинокий;0;93302,9
17,88;0;76,32;Нет;Бесплатный;CC;93;Мужской;Одинокий;0;93302,9
17,9;0;20,89;Нет;Бесплатный;CC;40;Мужской;Женат;0;77717,1
17,9;0;20,89;Нет;Бесплатный;CC;40;Мужской;Женат;0;77717,1
17,9;0;20,89;Нет;Бесплатный;CC;40;Мужской;Женат;0;77717,1
17,92;0;6,01;Нет;Бесплатный;CC;26;Мужской;Одинокий;2;19998,4
17,92;0;6,01;Нет;Бесплатный;CC;26;Мужской;Одинокий;2;19998,4
17,92;0;6,01;Нет;Бесплатный;CC;26;Мужской;Одинокий;2;19998,4
17,99;0,25;11,22;Нет;Бесплатный;CH;41;Мужской;Женат;1;40081,2
17,99;0,25;11,22;Нет;Бесплатный;CH;41;Мужской;Женат;1;40081,2
17,99;0,25;11,22;Нет;Бесплатный;CH;41;Мужской;Женат;1;40081,2
18;0;133,76;Нет;Бесплатный;CC;20;Женский;Женат;2;59758,4
18;0;133,76;Нет;Бесплатный;CC;20;Женский;Женат;2;59758,4
18;0;133,76;Нет;Бесплатный;CC;20;Женский;Женат;2;59758,4
18,03;0;136,47;Нет;Бесплатный;Auto;81;Мужской;Женат;2;90478,6
18,03;0;136,47;Нет;Бесплатный;Auto;81;Мужской;Женат;2;90478,6
18,03;0;136,47;Нет;Бесплатный;Auto;81;Мужской;Женат;2;90478,6
18,03;0;57,29;Да;Бесплатный;CC;71;Мужской;Женат;2;36439,8
18,03;0;57,29;Да;Бесплатный;CC;71;Мужской;Женат;2;36439,8
18,03;0;57,29;Да;Бесплатный;CC;71;Мужской;Женат;2;36439,8
18,07;0;23,06;Нет;Бесплатный;CC;42;Женский;Женат;1;79763,6
18,07;0;23,06;Нет;Бесплатный;CC;42;Женский;Женат;1;79763,6
18,07;0;23,06;Нет;Бесплатный;CC;42;Женский;Женат;1;79763,6
18,12;0;21,01;Да;Бесплатный;Auto;30;Женский;Женат;0;61971,9
18,12;0;21,01;Да;Бесплатный;Auto;30;Женский;Женат;0;61971,9
18,12;0;21,01;Да;Бесплатный;Auto;30;Женский;Женат;0;61971,9
18,13;0;83,88;Да;Бесплатный;Auto;85;Мужской;Одинокий;1;75991,2
18,13;0;83,88;Да;Бесплатный;Auto;85;Мужской;Одинокий;1;75991,2
18,13;0;83,88;Да;Бесплатный;Auto;85;Мужской;Одинокий;1;75991,2
18,19;0;19,46;Да;Бесплатный;Auto;81;Женский;Женат;1;77622,9
18,19;0;19,46;Да;Бесплатный;Auto;81;Женский;Женат;1;77622,9
18,19;0;19,46;Да;Бесплатный;Auto;81;Женский;Женат;1;77622,9
18,22;0;122,35;Нет;Бесплатный;CC;28;Мужской;Женат;0;96563,5
18,22;0;122,35;Нет;Бесплатный;CC;28;Мужской;Женат;0;96563,5
18,22;0;122,35;Нет;Бесплатный;CC;28;Мужской;Женат;0;96563,5
18,23;0;23,52;Да;Бюджетный;Auto;59;Мужской;Женат;2;35119,1
18,23;0;23,52;Да;Бюджетный;Auto;59;Мужской;Женат;2;35119,1
18,23;0;23,52;Да;Бюджетный;Auto;59;Мужской;Женат;2;35119,1
18,25;0;47,45;Нет;Бесплатный;Auto;25;Мужской;Женат;0;4592,8
18,25;0;47,45;Нет;Бесплатный;Auto;25;Мужской;Женат;0;4592,8
18,25;0;47,45;Нет;Бесплатный;Auto;25;Мужской;Женат;0;4592,8
18,32;0;47,58;Нет;Бюджетный;Auto;37;Женский;Одинокий;0;5978,89
18,32;0;47,58;Нет;Бюджетный;Auto;37;Женский;Одинокий;0;5978,89
18,32;0;47,58;Нет;Бюджетный;Auto;37;Женский;Одинокий;0;5978,89
18,32;5,68;31,28;Нет;Бесплатный;CC;56;Мужской;Одинокий;0;44143,1
18,32;5,68;31,28;Нет;Бесплатный;CC;56;Мужской;Одинокий;0;44143,1
18,32;5,68;31,28;Нет;Бесплатный;CC;56;Мужской;Одинокий;0;44143,1
18,35;0;50,12;Нет;Бюджетный;CC;80;Мужской;Одинокий;1;13141,5
18,35;0;50,12;Нет;Бюджетный;CC;80;Мужской;Одинокий;1;13141,5
18,35;0;50,12;Нет;Бюджетный;CC;80;Мужской;Одинокий;1;13141,5
18,42;6,46;28,07;Да;Бесплатный;CH;35;Женский;Женат;2;50968,9
18,42;6,46;28,07;Да;Бесплатный;CH;35;Женский;Женат;2;50968,9
18,42;6,46;28,07;Да;Бесплатный;CH;35;Женский;Женат;2;50968,9
18,45;0;65,57;Нет;Бесплатный;CH;38;Женский;Женат;1;50290,7
18,45;0;65,57;Нет;Бесплатный;CH;38;Женский;Женат;1;50290,7
18,45;0;65,57;Нет;Бесплатный;CH;38;Женский;Женат;1;50290,7
18,51;0;27,37;Нет;Бесплатный;CC;97;Мужской;Одинокий;1;57347,6
18,51;0;27,37;Нет;Бесплатный;CC;97;Мужской;Одинокий;1;57347,6
18,51;0;27,37;Нет;Бесплатный;CC;97;Мужской;Одинокий;1;57347,6
18,53;0;68,48;Нет;Бюджетный;CC;75;Женский;Одинокий;1;36939,7
18,53;0;68,48;Нет;Бюджетный;CC;75;Женский;Одинокий;1;36939,7
18,53;0;68,48;Нет;Бюджетный;CC;75;Женский;Одинокий;1;36939,7
18,55;0;52,8;Нет;Бесплатный;CC;61;Женский;Одинокий;1;32533,9
18,55;0;52,8;Нет;Бесплатный;CC;61;Женский;Одинокий;1;32533,9
18,55;0;52,8;Нет;Бесплатный;CC;61;Женский;Одинокий;1;32533,9
18,57;0;42,9;Нет;Бюджетный;CC;65;Мужской;Женат;0;50290,7
18,57;0;42,9;Нет;Бюджетный;CC;65;Мужской;Женат;0;50290,7
18,57;0;42,9;Нет;Бюджетный;CC;65;Мужской;Женат;0;50290,7
18,57;0;79,05;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;79690,8
18,57;0;79,05;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;79690,8
18,57;0;79,05;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;79690,8
18,57;0;56,66;Нет;Бюджетный;CH;73;Мужской;Женат;0;19654,9
18,57;0;56,66;Нет;Бюджетный;CH;73;Мужской;Женат;0;19654,9
18,57;0;56,66;Нет;Бюджетный;CH;73;Мужской;Женат;0;19654,9
18,57;0;135,35;Нет;Бесплатный;CC;33;Мужской;Женат;2;32573,8
18,57;0;135,35;Нет;Бесплатный;CC;33;Мужской;Женат;2;32573,8
18,57;0;135,35;Нет;Бесплатный;CC;33;Мужской;Женат;2;32573,8
18,61;0;33,54;Нет;Бюджетный;CC;91;Мужской;Женат;1;16785,9
18,61;0;33,54;Нет;Бюджетный;CC;91;Мужской;Женат;1;16785,9
18,61;0;33,54;Нет;Бюджетный;CC;91;Мужской;Женат;1;16785,9
18,67;0;12,22;Да;Бесплатный;CC;39;Женский;Женат;1;23012,6
18,67;0;12,22;Да;Бесплатный;CC;39;Женский;Женат;1;23012,6
18,67;0;12,22;Да;Бесплатный;CC;39;Женский;Женат;1;23012,6
18,72;0;91,56;Нет;Бюджетный;CC;53;Женский;Одинокий;1;68767
18,72;0;91,56;Нет;Бюджетный;CC;53;Женский;Одинокий;1;68767
18,72;0;91,56;Нет;Бюджетный;CC;53;Женский;Одинокий;1;68767
18,74;0;113,11;Нет;Бюджетный;CC;62;Мужской;Одинокий;1;11359,6
18,74;0;113,11;Нет;Бюджетный;CC;62;Мужской;Одинокий;1;11359,6
18,74;0;113,11;Нет;Бюджетный;CC;62;Мужской;Одинокий;1;11359,6
18,75;0;7,62;Да;Бюджетный;CC;21;Мужской;Женат;0;57596,1
18,75;0;7,62;Да;Бюджетный;CC;21;Мужской;Женат;0;57596,1
18,75;0;7,62;Да;Бюджетный;CC;21;Мужской;Женат;0;57596,1
18,76;0;15,29;Да;Бесплатный;CC;73;Женский;Женат;2;87182,7
18,76;0;15,29;Да;Бесплатный;CC;73;Женский;Женат;2;87182,7
18,76;0;15,29;Да;Бесплатный;CC;73;Женский;Женат;2;87182,7
18,79;0;45,63;Нет;Бесплатный;CC;48;Мужской;Женат;1;75818,9
18,79;0;45,63;Нет;Бесплатный;CC;48;Мужской;Женат;1;75818,9
18,79;0;45,63;Нет;Бесплатный;CC;48;Мужской;Женат;1;75818,9
18,81;0;86,99;Нет;Бюджетный;Auto;42;Женский;Одинокий;1;14740,1
18,81;0;86,99;Нет;Бюджетный;Auto;42;Женский;Одинокий;1;14740,1
18,81;0;86,99;Нет;Бюджетный;Auto;42;Женский;Одинокий;1;14740,1
18,85;0;31,79;Да;Бесплатный;Auto;73;Женский;Женат;2;35976,5
18,85;0;31,79;Да;Бесплатный;Auto;73;Женский;Женат;2;35976,5
18,85;0;31,79;Да;Бесплатный;Auto;73;Женский;Женат;2;35976,5
